SpellId;SpellNameDE;SpellNameEN
119569;Wilde Stöße;Savage Strikes
119573;Feuerring;Ring of Fire
119575;Welle der Heilung;Healing Wave
119577;Zorn;Wrath
119578;Anspringen;Pounce
119579;Anspringen;Pounce
119580;Verheeren;Ravage
119581;Despawn Persistent/Area Triggers;Despawn Persistent/Area Triggers
119582;Reinigendes Gebräu;Purifying Brew
119583;Drohende Verzweiflung;Impending Despair
119584;Von Verzweiflung übermannt;Despair Stricken
119585;Quest - Kun-Lai Summit - Summon Staff Pers. Invis;Quest - Kun-Lai Summit - Summon Staff Pers. Invis
119586;Endlose Wut;Endless Rage
119587;Endlose Wut;Endless Rage
119588;Quest - Kun-Lai Summit - Gorai Event Force Player Summon Staff;Quest - Kun-Lai Summit - Gorai Event Force Player Summon Staff
119590;Feuerring;Ring of Fire
119591;Quest - Kun-Lai Summit - Jinyu Mere Staff Event Dummy;Quest - Kun-Lai Summit - Jinyu Mere Staff Event Dummy
119592;Endlose Wut;Endless Rage
119593;Ominöses Lachen;Ominous Cackle
119594;Picker;Peck
119601;Bittere Gedanken;Bitter Thoughts
119606;Shadow on Ground Visual;Shadow on Ground Visual
119607;Erneuernder Nebel;Renewing Mist
119610;Bittere Gedanken;Bitter Thoughts
119611;Erneuernder Nebel;Renewing Mist
119613;Sha-Extraktion;Sha Extraction
119614;Quest - Kun-Lai Summit - Gorai Event Summon Sha;Quest - Kun-Lai Summit - Gorai Event Summon Sha
119615;Quest - Kun-Lai Summit - Gorai Event Force Player Summon Sha;Quest - Kun-Lai Summit - Gorai Event Force Player Summon Sha
119616;Späher Wei-chin beschwören;Summon Scout Wei-chin
119617;Zin'Juns Augenbinde;Zin'Jun's Blindfold
119619;Schattenriss;Shadow Fissure
119620;Schattenriss;Shadow Fissure
119621;Quest - Kun-Lai Summit - Start Gorai Event;Quest - Kun-Lai Summit - Start Gorai Event
119622;Wachsender Zorn;Growing Anger
119623;Späher Jai-Gan beschwören;Summon Scout Jai-gan
119624;Späher Ying beschwören;Summon Scout Ying
119625;Späher Long beschwören;Summon Scout Long
119626;Aggressives Verhalten;Aggressive Behavior
119627;Bodenrunen;Ground Runes
119629;Wutanfall;Enrage
119630;Reflektierende Schilde;Reflective Shields
119631;Quest - Kun-Lai Summit - Cancel Mei Stun;Quest - Kun-Lai Summit - Cancel Mei Stun
119632;Reflektierende Schilde;Reflective Shields
119634;Feigheit;Cowardace
119635;Feigheit;Cowardice
119636;It Takes A Village Quest Credit;It Takes A Village Quest Credit
119637;Wachsender Zorn;Growing Anger
119644;Helping Shu Quest Credit;Helping Shu Quest Credit
119646;Helping Doshu Quest Credit;Helping Doshu Quest Credit
119647;Erneuernder Nebel;Renewing Mist
119648;Shomi beschwören;Summon Shomi
119650;Energieverbrauch;Energy Usage
119651;Mana Usage;Mana Usage
119652;Aura der Entkräftung;Aura of Enfeeblement
119653;Aura der Elemente;Aura of the Elements
119661;Schild des Schutzes;Shield of Protection
119662;Zorn;Wrath
119663;Donnerlunte;Boom Fuse
119664;Nehmt den Schatz!;Take Treasure!
119666;Cosmetic - Rope (Base -> Base);Cosmetic - Rope (Base -> Base)
119667;Feuerfalle;Fire Trap
119668;Schatzwurf;Treasure Toss
119672;Boom Defuse;Boom Defuse
119678;Seelentausch;Soul Swap
119679;Chaos hervorrufen;Create Chaos
119680;Boom Defuse Area;Boom Defuse Area
119681;Im Knatz gefiddelt!;Ooked in the Dook!
119683;Fiddelt das Dorf!;Ook the Village!
119684;Erde erschüttern;Ground Slam
119687;Forcecast Boom Defuse;Forcecast Boom Defuse
119688;Schallspitze;Sonic Spike
119689;Taucherhelm;Diving Helmet
119691;Schweres Dynamit;Heavy Dynamite
119692;Ominöses Lachen;Ominous Cackle
119693;Ominöses Lachen;Ominous Cackle
119694;Schallspitze;Sonic Spike
119695;Kraftpfeil;Power Arrow
119696;Entkräftung;Debilitation
119698;Trägt Sprengstoff;Carrying Explosives
119699;Kraftpfeile;Power Arrows
119701;Segen der Tintenkiemen;Blessing of the Inkgill
119702;Bombe scharfgemacht;Bomb Armed
119703;Detonieren;Detonate
119706;Mantissoldaten beschwören;Summon Mantid Soldier
119716;Rüstungszauber;Armor Spells
119718;Quest - Kun-Lai Summit - Cleansing the Mere: Trigger Waterspeaker;Quest - Kun-Lai Summit - Cleansing the Mere: Trigger Waterspeaker
119719;Nazgrim beschwören;Summon Nazgrim
119722;Energiekaskade;Energy Cascade
119724;Glyphe 'Schadensumleitung';Glyph of Expel Harm
119725;Schadensumleitung;Rapid Rolling
119726;Niuzao's Knockback Aura;Niuzao's Knockback Aura
119727;Niuzaos Rückstoß;Niuzao's Knockback
119728;Jade auf Boden werfen;Throw Jade On Ground
119729;Quest - Kun-Lai Summit - Gorai Staff Quest Dummy;Quest - Kun-Lai Summit - Gorai Staff Quest Dummy
119730;Abandon "Make A Fighter Out of Me" Clean Up;Abandon "Make A Fighter Out of Me" Clean Up
119734;Ho-zen-Angeln;Hozen Fishing
119735;Cancel Make Vehicle;Cancel Make Vehicle
119736;Cancel Fight For Your Life;Cancel Fight For Your Life
119737;Quest - Kun-Lai Summit - Cleansing Wounds Summon Sha;Quest - Kun-Lai Summit - Cleansing Wounds Summon Sha
119738;Quest - Kun-Lai Summit - Cleansing Wounds Force Player Summon Sha;Quest - Kun-Lai Summit - Cleansing Wounds Force Player Summon Sha
119739;Quest - Kun-Lai Summit - Gorai Staff Quest Kill Pool;Quest - Kun-Lai Summit - Gorai Staff Quest Kill Pool
119741;Lava;Lava
119742;Lava;Lava
119743;Feuerkrug;Pot of Fire
119744;Taoshi Guardian Aura;Taoshi Guardian Aura
119745;Taoshi beschwören;Summon Taoshi
119746;Losen Mauerstein anheben;Lift Loose Brick
119747;Blitzfalle;Lightning Trap
119748;Blitzfalle;Lightning Trap
119750;Verbessertes Richturteil;Improved Judgment
119753;Quest - Kun-Lai Summit - Accept Waterspeaker's Staff;Quest - Kun-Lai Summit - Accept Waterspeaker's Staff
119775;Weitreichender Angriff;Reaching Attack
119777;Quest - Kun-Lai Summit - Rescue Dissenter;Quest - Kun-Lai Summit - Rescue Dissenter
119779;AICast Summon Taoshi;AICast Summon Taoshi
119781;Mantissoldaten beschwören;Summon Mantid Soldier
119787;Teleportieren;Teleport
119796;Heilende Sphäre beschwören;Summon Healing Sphere
119797;Teleportieren;Teleport
119798;Bombardement;Bombardment
119800;Wounded Sentinel Healing Tracker Proc;Wounded Sentinel Healing Tracker Proc
119802;Wounded Sentinel Heal Tracker Dummy Aura;Wounded Sentinel Heal Tracker Dummy Aura
119811;Panzer;Mail
119812;Verwundet;Wounded
119839;Zornbarriere;Fury Ward
119840;Gezahnte Klingen;Serrated Blade
119841;Furchtlos;Fearless
119843;Wächterstoß;Guardian Strike
119844;CSA Area Trigger Dummy Timer Aura D;CSA Area Trigger Dummy Timer Aura D
119846;CSA Area Trigger Dummy Timer Aura E;CSA Area Trigger Dummy Timer Aura E
119847;Waffen fallenlassen;Drop Weapon
119848;Waffen fallenlassen;Drop Weapon
119850;Glyphe 'Glaubenssprung';Glyph of Leap of Faith
119851;Anim Replacement - Walk to Sprint;Anim Replacement - Walk to Sprint
119853;Glyphe 'Heiliges Feuer';Glyph of Holy Fire
119854;Turm intakt;Tower Interact
119855;Fass wegwerfen;Throw Away Barrel
119856;Glyphe 'Magiebannung';Glyph of Dispel Magic
119857;Fass wegwerfen;Throw Away Barrel
119858;Brüchig;Brittle
119862;Schießen;Shoot
119863;Slow Bomb Visual;Slow Bomb Visual
119864;Glyphe 'Magiebannung';Glyph of Dispel Magic
119865;Rollt;Rolling
119866;Glyphe 'Sühne';Glyph of Penance
119868;Trigger Taoshi Final Exit;Trigger Taoshi Final Exit
119870;Sha of Anger Clear-Out Spell Effect;Sha of Anger Clear-Out Spell Effect
119871;Sha of Anger Clear-Out Spell Main;Sha of Anger Clear-Out Spell Main
119872;Glyphe 'Erneuerung';Glyph of Renew
119873;Glyphe 'Geist der Erlösung';Glyph of Spirit of Redemption
119875;Orkan;Tempest
119876;Trapped: Dusty SleepUp;Trapped: Dusty SleepUp
119877;Quest - Kun-Lai Summit - Finish Gorai Event;Quest - Kun-Lai Summit - Finish Gorai Event
119878;Quest - Kun-Lai Summit - Summon Mei for Event;Quest - Kun-Lai Summit - Summon Mei for Event
119879;Sha-Lichtsignal;Sha Light Beacon
119880;Geistereisendietrich;Ghost Iron Key
119881;Stärke des Steins;Strength of Stone
119882;Quest - Kun-Lai Summit - Clean Up Ritual Event;Quest - Kun-Lai Summit - Clean Up Ritual Event
119883;Mantisbomben auslösen;Trigger Mantid Bombs
119887;Todesblüte;Death Blossom
119888;Todesblüte;Death Blossom
119889;Xuen-Finale beschwören;Summon Final Xuen
119890;Todesblüte;Death Blossom
119891;Quest - The Fall of Shai Xu - Summon Lawspeaker (Area Version);Quest - The Fall of Shai Xu - Summon Lawspeaker (Area Version)
119892;Yakmilch;Yak's Milk
119895;Generic Dummy Aura;Generic Dummy Aura
119896;Lavaanstieg (ohne Spritzer);Raise Lava (No Splash)
119897;Brennender Trog;Trogg On Fire
119898;Dämonen kommandieren;Command Demon
119899;Meister kauterisieren;Cauterize Master
119900;Streichelfisch beschwören;Summon Pet Fish
119901;Cosmetic Rope Beam;Cosmetic Rope Beam
119902;Kampfrausch;Bloodlust
119903;Verderbte Lavaeruption;Corrupted Lava Burst
119904;Dämonen kommandieren überschreiben;Override Command Demon
119905;Meister kauterisieren;Cauterize Master
119907;Entwaffnen;Disarm
119908;Taoshi Force Stealth;Taoshi Force Stealth
119909;Peitschen;Whiplash
119910;Zaubersperre;Spell Lock
119911;Augenstrahl;Optical Blast
119912;Sanft streicheln;Pet Gently
119913;Teufelspeitsche;Fellash
119914;Teufelssturm;Felstorm
119915;Zornsturm;Wrathstorm
119916;Essen anbieten;Offer Food
119917;Leichtes Anstoßen;Light Nudge
119918;Vorsichtig annähern;Approach Cautiously
119919;Mit Ruthers interagieren;Interact With Ruthers
119920;Teich des Lebens;Pool of Life
119921;Teich des Lebens;Pool of Life
119922;Schockwelle;Shockwave
119923;Mann's Man: Summon Hao Rubble;Mann's Man: Summon Hao Rubble
119924;Bubble;Bubble
119925;Schwäche;Weakness
119926;Streichelfisch beschwören;Summon Pet Fish
119927;Schattenvortex;Shadow Vortex
119928;Schattenvortex;Shadow Vortex
119929;Schockwelle;Shockwave
119930;Schockwelle;Shockwave
119931;Schockwelle;Shockwave
119932;Schockwelle;Shockwave
119933;Schockwelle;Shockwave
119934;Zweifel entfernen;Remove Doubt
119935;Quest - Kun-Lai Summit - Shai-Hu Death Ping;Quest - Kun-Lai Summit - Shai-Hu Death Ping
119936;Jinyuangeln;Jinyu Fishing
119937;Grow Stacker;Grow Stacker
119938;Overpower Driver (DND);Overpower Driver (DND)
119939;Saftpfütze;Sap Puddle
119940;Fortbewegungsmittel nutzen;Ride Vehicle
119941;Saftrest;Sap Residue
119942;Wachsen;Grow
119944;Todesblüte;Death Blossom
119945;Todesblüte;Death Blossom
119946;Verheeren;Ravage
119947;Momo Appears Cloud;Momo Appears Cloud
119948;Verheeren;Ravage
119949;Verheeren;Ravage
119950;Ruthers' Rückstoß;Ruthers' Knockback
119951;Ruthers' Biss;Ruthers' Bite
119952;Überspringendes Licht;Arcing Light
119953;Ruthers beschwören;Summon Ruthers
119954;Blausattel beschwören;Summon Bluesaddle
119955;Beutel mit Steinen beschwören;Summon Bag-of-Rocks
119956;Schreckenssalve;Dread Spray
119957;Quilen Pounce Targeting;Quilen Pounce Targeting
119958;Schreckenssalve;Dread Spray
119959;Cosmetic Rope Beam;Cosmetic Rope Beam
119963;Reverse Cast Ride Vehicle;Reverse Cast Ride Vehicle
119964;Schattensturm;Shadow Storm
119965;Schattensturm;Shadow Storm
119966;Segen der Perlenflossen;Blessing of the Pearlfin
119967;Jade Mines Cave-In;Jade Mines Cave-In
119968;Summon Experienced Guide (Gossip);Summon Experienced Guide (Gossip)
119969;Quest - Father and Son Reunion - Wu-Peng Rescued;Quest - Father and Son Reunion - Wu-Peng Rescued
119970;Quilen Pounce Recovery;Quilen Pounce Recovery
119971;Schattensturm;Shadow Storm
119972;Jade Mines Cave-In Dustfall;Jade Mines Cave-In Dustfall
119973;Schattensturm;Shadow Storm
119975;Umwandlung;Conversion
119977;Quest - Father and Son Reunion - Award Kill Credit;Quest - Father and Son Reunion - Award Kill Credit
119978;Fire Lotus Incense (Visual);Fire Lotus Incense (Visual)
119979;Versklavt;Enslaved
119980;Umwandlung;Conversion
119981;Wirbelnder Derwisch;Whirling Dervish
119982;Wirbelnder Derwisch;Whirling Dervish
119983;Schreckenssalve;Dread Spray
119984;Schattensturm;Shadow Storm
119985;Schreckenssalve;Dread Spray
119987;Jinyufloß;Jinyu Raft
119989;Angelrute;Fishing Pole
119990;Schössling beschwören;Summon Sappling
119991;Schössling beschwören;Summon Sappling
119994;Wirbelnder Derwisch;Whilrling Dervish
119995;Lava;Lava
119996;Transzendenz: Transfer;Transcendence: Transfer
119999;Erdriss;Ground Rupture
120000;Sha-Verderbnis;Sha Corruption
120001;Detonieren;Detonate
120002;Detonieren;Detonate
120003;Zeitzünder;-
120004;Update Zone Auras and Phase Shift;Update Zone Auras and Phase Shift
120007;Prüfung des Eises;-
120009;Prüfung des Eises;-
120010;Penalty! (-100);-
120011;Explosion;Explosion
120012;Mogufleischreißer-Ereignis beschwören;Summon Mogu Fleshrender Event
120013;Gummitang;Gumweed
120014;Ruhe vor dem Sturm;Calm Before the Storm
120018;Fixieren;-
120019;Instabilität;-
120020;Instabiler Schlag;-
120022;Blutiger Selbstmord;Bloody Suicide
120023;Erde erschüttern;Ground Slam
120024;Seismisches Schmettern;Seismic Slam
120025;Gefängnisausbruch;Jail Break
120027;Brand;Burn
120028;Quest - Father and Son Reunion - Summon Completion Wu-Peng;Quest - Father and Son Reunion - Summon Completion Wu-Peng
120029;Übergeben;Vomit
120030;Sha-Extraktion;Sha Extraction
120032;Tanzender Stahl;Dancing Steel
120033;Jadegeist (Passiv);Jade Spirit (Passive)
120034;Lava;Lava
120035;Werfen;Throw
120036;Eiswelle;Ice Wave
120037;Eiswelle;Ice Wave
120038;Gesundheitsstein herstellen;Create Healthstone
120039;Quest - Kun-Lai Summit - Gorai to Staff Beam Dummy;Quest - Kun-Lai Summit - Gorai to Staff Beam Dummy
120043;Juwelenbesetzter Onyxpanther;Jeweled Onyx Panther
120044;Dispersion;Dispersion
120045;Juwelenbesetzter Onyxpanther;Jeweled Onyx Panther
120047;Schreckenssalve;Dread Spray
120049;Freskoszene;Fresco Scene
120051;Schwerfälliger Sturmangriff;Lumbering Charge
120052;Schwerfälliger Sturmangriff;Lumbering Charge
120053;Tischlein deck dich;Conjure Refreshment Table
120054;Tischlein deck dich;Conjure Refreshment Table
120055;Tischlein deck dich;Conjure Refreshment Table
120056;Tischlein deck dich;Conjure Refreshment Table
120058;Quest - Kun-Lai Summit - The Ritual - Cleansing Corpse Kill Credit + Phase;Quest - Kun-Lai Summit - The Ritual - Cleansing Corpse Kill Credit + Phase
120059;Fortbewegungsmittel nutzen;Ride Vehicle
120063;Wirbelnder Derwisch;Whirling Dervish
120064;Trog fressen;Eat Trog
120065;Furchtsam;Scared
120066;Moschuswolke;Musk Cloud
120067;Moschuswolke;Musk Cloud
120068;Moschuswolke;Musk Cloud
120069;Fleisch zerreißen;Rend Flesh
120070;Saftrest;Sap Residue
120071;Schössling beschwören;Summon Sappling
120072;Himmlische Kätzchen bändigen;Wrangle Celestial Kitten
120073;Quest - Kun-Lai Summit - Corpse Cleansing Dummy;Quest - Kun-Lai Summit - Corpse Cleansing Dummy
120076;Terrortränen;Vicious Tear
120077;Yaktritt;Yak Bash
120078;Boss Emote - Emperor 5;Boss Emote - Emperor 5
120083;Äxte beschwören;Summon Axes
120084;Yaklasso;Yak Lasso
120085;Quest - Kun-Lai Summit - Cleansing the Mere: Despawn Summons;Quest - Kun-Lai Summit - Cleansing the Mere: Despawn Summons
120086;Furorfäuste;Fists of Fury
120087;Werfen;Throw
120091;Verwandlung;Polymorph
120093;Raserei entfachen;Incite Frenzy
120094;Klingen beschwören;Summon Blades
120095;Detonieren;Detonate
120096;Verderbter Stoß;Corrupted Strike
120098;Dummy;Dummy
120099;Magnetfeld;Magnetic Field
120100;Magnetfeld;Magnetic Field
120101;Magnetfeld;Magnetic Field
120102;Magnetfeld;Magnetic Field
120104;Mantishinrichtung;Mantid Execution
120105;Quest - Kun-Lai Summit - Player Summon Quest Staff;Quest - Kun-Lai Summit - Player Summon Quest Staff
120108;Ruthers beschwören;Summon Ruthers
120109;Stab beschwören;Summon Staff
120111;Magnetische Anziehung;Magnetic Pull
120112;Feuerball;Fireball
120113;Adjules Fütterungszeit;Adjules Chow Time
120114;Horde Intro Scene;Horde Intro Scene
120115;Despawn All Summons LAB [INTERNAL];Despawn All Summons & Update Auras
120116;Quest - Kun-Lai Summit - Force Player Cleanup Sha;Quest - Kun-Lai Summit - Force Player Cleanup Sha
120118;Magnetfeld;Magnetic Field
120119;Magnetfeld;Magnetic Field
120121;Quest - Kun-Lai Summit - Cleanup Sha Pools;Quest - Kun-Lai Summit - Cleanup Sha Pools
120122;Waffenregal;Weapon Rack
120123;Elekk des Exarchen beschwören;Summon Exarch's Elekk
120124;Heiltrank;Healing Potion
120125;Trank der brutalen Kraft;Potion of Brute Strength
120126;Instabiler Heiltrank;Unstable Healing Potion
120127;Trank der überwältigenden Stärke;Potion of Overwhelming Strength
120128;What's Mined Is Yours: Completion;What's Mined Is Yours: Completion
120130;Mantismarkierung Blau;Mantid Marker Blue
120133;Mantismarkierung Rot;Mantid Marker Red
120134;Freskoszene;Fresco Scene
120135;Mantismarkierung Grün;Mantid Marker Green
120137;Armbrust;Crossbow
120138;Quest - Kun-Lai Summit - Cleanup Sha Pool Visual;Quest - Kun-Lai Summit - Cleanup Sha Pool Visual
120139;Armbrüste beschwören;Summon Crossbows
120140;Zeitzünder;-
120142;Pfeilgeschoss;Dart
120143;Pfeilgeschoss;Dart
120144;Portal Effect: Dalaran, Ancient;Portal Effect: Dalaran, Ancient
120145;Altes Teleportieren: Dalaran;Ancient Teleport: Dalaran
120146;Altes Portal: Dalaran;Ancient Portal: Dalaran
120148;Schießen;Shoot
120149;Frostblitz;Frostbolt
120150;Wounded Defender Despawn Aura;Wounded Defender Despawn Aura
120151;Verwundet;Wounded
120152;Wounded Defender Healing Tracker Proc;Wounded Defender Healing Tracker Proc
120153;What's Mined Is Yours: Ping Foreman;What's Mined Is Yours: Ping Foreman
120154;Ku-Mo beschwören;Summon Ku-Mo
120156;Wounded Defender Heal Tracker Dummy Aura;Wounded Defender Heal Tracker Dummy Aura
120158;What's Mined Is Yours: Mann Love;What's Mined Is Yours: Mann Love
120160;Feuersbrunst;Conflagrate
120161;Feuersbrunst;Conflagrate
120162;In Stein verwandelt;Turned to Stone
120164;Geist ausgeworfen;Sprite Ejected
120165;Feuersbrunst;Conflagrate
120166;Gezackte Klinge;Serrated Blade
120167;Feuersbrunst;Conflagrate
120171;Münze der Segnung;Coin of Blessings
120172;Münze der glücklichen Fügung;Coin of Serendipity
120173;Münze des Glücksfalls;Coin of Luck
120174;Münze des Glücks;Coin of Good Fortune
120175;Glückbringende Münze;Luckydo Coin
120176;Mal des Lehrensuchers;Lorewalker's Mark
120177;Emblem des Lehrensuchers;Lorewalker's Emblem
120178;Siegel des Lehrensuchers;Lorewalker's Sigil
120179;Medaillon des Lehrensuchers;Lorewalker's Medallion
120180;Insigne des Lehrensuchers;Lorewalker's Insignia
120181;Münze der Segnung;Coin of Blessings
120182;Münze der glücklichen Fügung;Coin of Serendipity
120183;Münze des Glücksfalls;Coin of Luck
120184;Münze des Glücks;Coin of Good Fortune
120185;Glückbringende Münze;Luckydo Coin
120186;Mal des Lehrensuchers;Lorewalker's Mark
120187;Emblem des Lehrensuchers;Lorewalker's Emblem
120188;Siegel des Lehrensuchers;Lorewalker's Sigil
120189;Medaillon des Lehrensuchers;Lorewalker's Medallion
120190;Insigne des Lehrensuchers;Lorewalker's Insignia
120191;Teleportieren;Teleport
120192;Teleportieren;Teleport
120193;Heldenhafter Übergang;Heroic Transition
120194;Meteor;Meteor
120195;Meteor;Meteor
120196;Meteor;Meteor
120197;Schutz;Guard
120198;Erde erschüttern;Ground Slam
120199;Bombardieren;Bombard
120200;Bombardieren;Bombard
120201;Feuersbrunst;Conflagrate
120202;Bombardieren;Bombard
120205;Drachenkanone;Dragon Cannon
120206;Berserker;Berserk
120207;Berserker;Berserk
120208;Zorn;Wrath
120209;Geist beschwören;Summon Spirit
120210;Affenstark;Going Ape
120213;Affenstark;Going Ape
120214;Wassertotem;Water Totem
120215;Todesmacht;Deathforce
120216;Pure Light Visual;Pure Light Visual
120217;Feuertotem;Fire Totem
120218;Erdtotem;Earth Totem
120219;Lufttotem;Air Totem
120221;Teleportieren;Teleport
120222;Odem des Hasses;Breath of Hate
120223;Odem des Hasses;Breath of Hate
