AchievementId;NameDE;NameEN;DescriptionDE;DescriptionEN;CategoryId;SpellId
3804;Ich hab' schon Schlimmeres gesehen.;I've Had Worse;Bezwingt den Schwarzen Ritter in der Prüfung des Champions auf dem Schwierigkeitsgrad 'Heroisch' ohne dass ein Gruppenmitglied von 'Ghulexplosion' getroffen wird.;Defeat the Black Knight in the Trial of the Champion on Heroic Difficulty without any player in the group being hit by a ghoul explosion.;1652
6164;Siege über Kriegsmeister Schwarzhorn (Heroisch: Drachenseele);Warmaster Blackhorn Heroic kills (Dragon Soul);;;5838
7964;Siege über Großkaiserin Shek'zeer (Das Herz der Angst, 25 Spieler, Heroisch);Grand Empress Shek'zeer kills (25-player Heroic Heart of Fear);;;1
8227;Sammler: Inaktiver Schallsignalgeber;Collector: Inert Sound Beacons;Restauriert 20 inaktive Schallsignalgeber.;Restore 20 Inert Sound Beacons.;3784
8302;Reittieraufmarsch;Mount Parade;Erhaltet 200 Reittiere.;Obtain 200 mounts.;7554
8462;Niedergang;Downfall;Bezwingt die Bosse in Garroshs Innerem Sanktum in der Schlacht um Orgrimmar.;Defeat the bosses within Garrosh's inner sanctum in the Siege of Orgrimmar raid.;8205
2872;Siege über den Flammenleviathan (Ulduar, 25 Spieler);Flame Leviathan kills (Ulduar 25 player);Siege über den Flammenleviathan (Ulduar, 25 Spieler);Flame Leviathan kills (Ulduar 25 player);1700
3098;Zwergageddon (25 Spieler);Dwarfageddon (25 player);Zerstört 100 stahlgeschmiedete Verteidiger innerhalb von 10 Sekunden im Ulduarspießrutenlauf im 25-Spieler-Modus.;Destroy 100 Steelforged Defenders in 10 seconds on the Ulduar gauntlet in 25-player mode.;3779
4522;Seelenmacht;Soul Power;Bezwingt Bronjahm in der Seelenschmiede auf dem Schwierigkeitsgrad 'Heroisch', während noch mindestens 4 korrumpierte Seelenfragmente leben.;Defeat Bronjahm in The Forge of Souls on Heroic Difficulty with at least 4 Corrupted Soul Fragments alive.;4152
4888;Ein Höcker oder zwei?;One Hump or Two?;Erhaltet ein Kamelreittier in Uldum (mit nur einem Höcker).;Obtain a camel mount in Uldum (with just one hump).;4937
5391;Erster erhabener Lederverarbeitungsgroßmeister des Realms!;Realm First! Illustrious Leatherworker;Erste Person des Realms, die eine Fertigkeit von 525 in Lederverarbeitung erreicht hat.;First person on the realm to achieve 525 skill in leatherworking.;346
6165;Siege auf Todesschwinges Rückgrat (Drachenseele);Spine of Deathwing victories (Dragon Soul);;;5839
6997;Siege über die Beschützer des Endlosen (Terrasse des Endlosen Frühlings, Schlachtzugsbrowser);Protectors of the Endless kills (LFR Terrace of Endless Spring);;;1
8228;Sammler: Überreste eines Getreuen;Collector: Remains of Paragons;Restauriert 5 Überreste eines Getreuen.;Restore 5 Remains of Paragons.;3784
8679;Eroberer Orgrimmars;Conqueror of Orgrimmar;Bezwingt Garrosh Höllschrei in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch'.;Defeat Garrosh Hellscream in Siege of Orgrimmar on Normal or Heroic difficulty.;7985
2873;Siege über Klingenschuppe (Ulduar, 25 Spieler);Razorscale kills (Ulduar 25 player);Siege über Klingenschuppe (Ulduar, 25 Spieler);Razorscale kills (Ulduar 25 player);1700
2905;Ohne Boxenstopp (10 Spieler);Unbroken (10 player);Bezwingt den Flammenleviathan im ersten Versuch im 10-Spieler-Modus, ohne dass jemand sein Fahrzeug repariert.;Defeat Flame Leviathan on the first try without anyone repairing their vehicle in 10-player mode.;325
4523;Dreigesichtig;Three Faced;Bezwingt den Verschlinger der Seelen in der Seelenschmiede auf dem Schwierigkeitsgrad 'Heroisch', ohne dass es ihm gelingt, 'Phantomschlag' zu wirken.;Defeat the Devourer of Souls in The Forge of Souls on Heroic Difficulty without him successfully casting Phantom Blast.;4153
6166;Siege auf Todesschwinges Rückgrat (Heroisch: Drachenseele);Spine of Deathwing Heroic victories (Dragon Soul);;;5839
6813;Siege über die Beschützer des Endlosen (Terrasse des Endlosen Frühlings, 10 Spieler, Normal);Protectors of the Endless kills (10-player Normal Terrace of Endless Spring);;;1
6869;Erster Zenmeister der Lederverarbeitung des Realms!;Realm First! Zen Master Leatherworker;Erste Person des Realms, die eine Fertigkeit von 600 in der Lederverarbeitung erreicht hat.;First person on the realm to achieve 600 skill in leatherworking.;346
8229;Sammler: Überreste eines Getreuen;Collector: Remains of Paragons;Restauriert 20 Überreste eines Getreuen.;Restore 20 Remains of Paragons.;3784
8680;Befreier Orgrimmars;Liberator of Orgrimmar;Bezwingt Garrosh Höllschrei in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch'.;Defeat Garrosh Hellscream in Siege of Orgrimmar on Normal or Heroic difficulty.;7985
1425;Erster Großmeister des Bergbaus des Realms!;Realm First! Grand Master Miner;Erste Person des Realms, die eine Fertigkeit von 450 im Bergbau erreicht hat.;First person on the realm to achieve 450 skill in mining.;336
2874;Siege über Ignis, Meister des Eisenwerks (Ulduar, 25 Spieler);Ignis the Furnace Master kills (Ulduar 25 player);Siege über Ignis, Meister des Eisenwerks (Ulduar, 25 Spieler);Ignis the Furnace Master kills (Ulduar 25 player);1700
2906;Ohne Boxenstopp (25 Spieler);Unbroken (25 player);Bezwingt den Flammenleviathan im ersten Versuch im 25-Spieler-Modus, ohne dass jemand sein Fahrzeug repariert.;Defeat Flame Leviathan on the first try without anyone repairing their vehicle in 25-player mode.;325
4524;Elfer raus!;Doesn't Go to Eleven;Bezwingt Schmiedemeister Garfrost in der Grube von Saron auf dem Schwierigkeitsgrad 'Heroisch', bevor ein Spieler mehr als 11 Stapel von 'Permafrost' hat.;Defeat Forgemaster Garfrost in The Pit of Saron on Heroic Difficulty before any player gets 11 stacks of Permafrost.;4154
6167;Siege über Todesschwinge (Drachenseele);Deathwing kills (Dragon Soul);;;5833
7965;Siege über die Beschützer des Endlosen (Terrasse des Endlosen Frühlings, 25 Spieler, Normal);Protectors of the Endless kills (25-player Normal Terrace of Endless Spring);;;1
8230;Sammler: Mantislampe;Collector: Mantid Lamps;Restauriert 5 Mantislampen.;Restore 5 Mantid Lamps.;3784
8535;Erhabene Herausforderung;Celestial Challenge;Schließt die Prüfungen aller vier Erhabenen ab, indem Ihr sie auf der Zeitlosen Insel im Kampf bezwingt.;Complete the trials of all four Celestials, besting them each in combat on the Timeless Isle.;8145
2884;Siege über XT-002 Dekonstruktor (Ulduar, 25 Spieler);XT-002 Deconstructor kills (Ulduar 25 player);Siege über XT-002 Dekonstruktor (Ulduar, 25 Spieler);XT-002 Deconstructor kills (Ulduar 25 player);1700
2907;Aller guten Dinge sind drei (10 Spieler);Three Car Garage (10 player);Bezwingt den Flammenleviathan je einmal in jedem der folgenden Fahrzeuge im 10-Spieler-Modus.;Defeat Flame Leviathan while in each of the following vehicles in 10-player mode.;656
4525;Nicht nach oben sehen;Don't Look Up;Räumt den Gang vor Geißelfürst Tyrannus in der Grube von Saron auf dem Schwierigkeitsgrad 'Heroisch' beim ersten Versuch leer, ohne dass jemand Schaden durch fallende Eiszapfen erleidet.;Clear the hallway before Scourgelord Tyrannus in The Pit of Saron on Heroic Difficulty without anyone taking icicle damage on the first try.;4155
5392;Erster erhabener Bergbaugroßmeister des Realms!;Realm First! Illustrious Miner;Erste Person des Realms, die eine Fertigkeit von 525 im Bergbau erreicht hat.;First person on the realm to achieve 525 skill in mining.;336
6168;Siege über Todesschwinge (Heroisch: Drachenseele);Deathwing Heroic kills (Dragon Soul);;;5833
6814;Siege über die Beschützer des Endlosen (Terrasse des Endlosen Frühlings, 10 Spieler, Heroisch);Protectors of the Endless kills (10-player Heroic Terrace of Endless Spring);;;1
8231;Sammler: Mantislampe;Collector: Mantid Lamps;Restauriert 20 Mantislampen.;Restore 20 Mantid Lamps.;3784
8533;Ordos;Ordos;Bezwingt Ordos, den Feuergott der Yaungol, auf der Zeitlosen Insel.;Defeat Ordos, Fire-God of the Yaungol, atop the Timeless Isle.;8144
2885;Siege über die Versammlung des Eisens (Ulduar, 25 Spieler);Assembly of Iron kills (Ulduar 25 player);Siege über die Versammlung des Eisens (Ulduar, 25 Spieler);Assembly of Iron kills (Ulduar 25 player);1700
2908;Aller guten Dinge sind drei (25 Spieler);Three Car Garage (25 player);Bezwingt den Flammenleviathan je einmal in jedem der folgenden Fahrzeuge im 25-Spieler-Modus.;Defeat Flame Leviathan while in each of the following vehicles in 25-player mode.;656
4526;Das ist kein Rückzug, sondern ein Vormarsch in eine andere Richtung;We're Not Retreating; We're Advancing in a Different Direction.;Flieht vor dem Lichkönig in den Hallen der Reflexion auf dem Schwierigkeitsgrad 'Heroisch' in unter 6 Minuten.;Escape from the Lich King in The Halls of Reflection on Heroic Difficulty in under 6 minutes.;4148
6170;Siege über Alizabal (Baradinfestung);Alizabal kills (Baradin Hold);;;1
6870;Erster Zenmeister des Bergbaus des Realms!;Realm First! Zen Master Miner;Erste Person des Realms, die eine Fertigkeit von 600 im Bergbau erreicht hat.;First person on the realm to achieve 600 skill in mining.;336
7966;Siege über die Beschützer des Endlosen (Terrasse des Endlosen Frühlings, 25 Spieler, Heroisch);Protectors of the Endless kills (25-player Heroic Terrace of Endless Spring);;;1
8232;Sammler: Pollensammler;Collector: Pollen Collectors;Restauriert 5 Pollensammler.;Restore 5 Pollen Collectors.;3784
8463;Heroisch: Immerseus;Heroic: Immerseus;Bezwingt Immerseus in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Immerseus in Siege of Orgrimmar on Heroic difficulty.;8146
1426;Erster Großmeister der Kürschnerei des Realms!;Realm First! Grand Master Skinner;Erste Person des Realms, die eine Fertigkeit von 450 in Kürschnerei erreicht hat.;First person on the realm to achieve 450 skill in skinning.;736
2875;Siege über Kologarn (Ulduar, 25 Spieler);Kologarn kills (Ulduar 25 player);Siege über Kologarn (Ulduar, 25 Spieler);Kologarn kills (Ulduar 25 player);1700
2909;Schaltet diese Geschütze aus (10 Spieler);Take Out Those Turrets (10 player);Zerstört ein Verteidigungsgeschütz des Flammenleviathans im 10-Spieler-Modus.;Destroy a Flame Leviathan Defense Turret in 10-player mode.;3854
6998;Erlösungen von Tsulong (Terrasse des Endlosen Frühlings, Schlachtzugsbrowser);Tsulong redemptions (LFR Terrace of Endless Spring);;;1
8233;Sammler: Pollensammler;Collector: Pollen Collectors;Restauriert 20 Pollensammler.;Restore 20 Pollen Collectors.;3784
8465;Heroisch: Die gefallenen Beschützer;Heroic: Fallen Protectors;Bezwingt die gefallenen Beschützer in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat the Fallen Protectors in Siege of Orgrimmar on Heroic difficulty.;8147
2882;Siege über Auriaya (Ulduar, 25 Spieler);Auriaya kills (Ulduar 25 player);Siege über Auriaya (Ulduar, 25 Spieler);Auriaya kills (Ulduar 25 player);1700
2910;Schaltet diese Geschütze aus (25 Spieler);Take Out Those Turrets (25 player);Zerstört ein Verteidigungsgeschütz des Flammenleviathans im 25-Spieler-Modus.;Destroy a Flame Leviathan Defense Turret in 25-player mode.;2589
5393;Erster erhabener Kürschnereigroßmeister des Realms!;Realm First! Illustrious Skinner;Erste Person des Realms, die eine Fertigkeit von 525 in Kürschnerei erreicht hat.;First person on the realm to achieve 525 skill in skinning.;736
6815;Erlösungen von Tsulong (Terrasse des Endlosen Frühlings, 10 Spieler, Normal);Tsulong redemptions (10-player Normal Terrace of Endless Spring);;;1
8234;Sammler: Kypariharzbehälter;Collector: Kypari Sap Containers;Restauriert 5 Kypariharzbehälter.;Restore 5 Kypari Sap Containers.;3784
8466;Heroisch: Norushen;Heroic: Norushen;Schließt Norushens Prüfung in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Heroisch' ab.;Complete Norushen's trial in Siege of Orgrimmar on Heroic difficulty.;8148
2911;Mit weißer Weste (10 Spieler);Shutout (10 player);Bezwingt den Flammenleviathan im 10-Spieler-Modus, ohne eine Systemüberlastung zu verursachen.;Defeat Flame Leviathan without causing a System Shutdown in 10-player mode.;3504
3256;Siege über Hodir (Ulduar, 25 Spieler);Hodir victories (Ulduar 25 player);Siege über Hodir (Ulduar, 25 Spieler);Hodir victories (Ulduar 25 player);1700
6871;Erster Zenmeister der Kürschnerei des Realms!;Realm First! Zen Master Skinner;Erste Person des Realms, die eine Fertigkeit von 600 in der Kürschnerei erreicht hat.;First person on the realm to achieve 600 skill in skinning.;736
7967;Erlösungen von Tsulong (Terrasse des Endlosen Frühlings, 25 Spieler, Normal);Tsulong redemptions (25-player Normal Terrace of Endless Spring);;;1
8235;Sammler: Kypariharzbehälter;Collector: Kypari Sap Containers;Restauriert 20 Kypariharzbehälter.;Restore 20 Kypari Sap Containers.;3784
8467;Heroisch: Sha des Stolzes;Heroic: Sha of Pride;Bezwingt das Sha des Stolzes in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat the Sha of Pride in Siege of Orgrimmar on Heroic difficulty.;6720
1427;Erster Großmeister der Schneiderei des Realms!;Realm First! Grand Master Tailor;Erste Person des Realms, die eine Fertigkeit von 450 in Schneiderei erreicht hat.;First person on the realm to achieve 450 skill in tailoring.;341
2912;Mit weißer Weste (25 Spieler);Shutout (25 player);Bezwingt den Flammenleviathan im 25-Spieler-Modus, ohne eine Systemüberlastung zu verursachen.;Defeat Flame Leviathan without causing a System Shutdown in 25-player mode.;3504
3257;Siege über Thorim (Ulduar, 25 Spieler);Thorim victories (Ulduar 25 player);Siege über Thorim (Ulduar, 25 Spieler);Thorim victories (Ulduar 25 player);1700
6816;Erlösungen von Tsulong (Terrasse des Endlosen Frühlings, 10 Spieler, Heroisch);Tsulong redemptions (10-player Heroic Terrace of Endless Spring);;;1
7612;Das Heim des Wissens;The Seat of Knowledge;Restauriert makellose Versionen aller Pandaren- und Moguartefakte und stellt sie aus.;Restore and display pristine versions of all Pandaren and Mogu artifacts.;3784
8468;Heroisch: Galakras;Heroic: Galakras;Bezwingt Galakras in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Galakras in Siege of Orgrimmar on Heroic difficulty.;8149
2913;Orbitale Überwachung (10 Spieler);Orbital Bombardment (10 player);Bezwingt den Flammenleviathan mit mindestens 1 aktiven orbitalen Verteidigungssystem im 10-Spieler-Modus.;Defeat Flame Leviathan with at least 1 Orbital Defense System active in 10-player mode.;554
3258;Siege über Freya (Ulduar, 25 Spieler);Freya victories (Ulduar 25 player);Siege über Freya (Ulduar, 25 Spieler);Freya victories (Ulduar 25 player);1700
5394;Erster erhabener Schneidereigroßmeister des Realms!;Realm First! Illustrious Tailor;Erste Person des Realms, die eine Fertigkeit von 525 in Schneiderei erreicht hat.;First person on the realm to achieve 525 skill in tailoring.;341
7968;Erlösungen von Tsulong (Terrasse des Endlosen Frühlings, 25 Spieler, Heroisch);Tsulong redemptions (25-player Heroic Terrace of Endless Spring);;;1
8219;Geschichte der Mantis;History of the Mantid;Restauriert alle makellosen Mantisartefakte und stellt sie aus.;Restore and display pristine versions of all Mantid artifacts.;3784
8469;Heroisch: Eiserner Koloss;Heroic: Iron Juggernaut;Bezwingt den eisernen Koloss in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat the Iron Juggernaut in Siege of Orgrimmar on Heroic difficulty.;8150
2879;Siege über Mimiron (Ulduar, 25 Spieler);Mimiron victories (Ulduar 25 player);Siege über Mimiron (Ulduar, 25 Spieler);Mimiron victories (Ulduar 25 player);1700
2914;Orbitales Bombardement (10 Spieler);Orbital Devastation (10 player);Bezwingt den Flammenleviathan mit mindestens 2 aktiven orbitalen Verteidigungssystemen im 10-Spieler-Modus.;Defeat Flame Leviathan with at least 2 Orbital Defense Systems active in 10-player mode.;287
6872;Erster Zenmeister des Schneiderns des Realms!;Realm First! Zen Master Tailor;Erste Person des Realms, die eine Fertigkeit von 600 in der Schneiderei erreicht hat.;First person on the realm to achieve 600 skill in tailoring.;341
6999;Erlösungen von Lei Shi (Terrasse des Endlosen Frühlings, Schlachtzugsbrowser);Lei Shi redemptions (LFR Terrace of Endless Spring);;;1
8470;Heroisch: Dunkelschamanen der Kor'kron;Heroic: Kor'kron Dark Shaman;Bezwingt die Dunkelschamanen der Kor'kron in der Schlacht um Orgrimmar auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat the Kor'kron Dark Shaman in Siege of Orgrimmar on Heroic difficulty.;8151
2880;Siege über General Vezax (Ulduar, 25 Spieler);General Vezax kills (Ulduar 25 player);Siege über General Vezax (Ulduar, 25 Spieler);General Vezax kills (Ulduar 25 player);1700
2915;Orbitale Verwüstung (10 Spieler);Nuked from Orbit (10 player);Bezwingt den Flammenleviathan mit mindestens 3 aktiven orbitalen Verteidigungssystemen im 10-Spieler-Modus.;Defeat Flame Leviathan with at least 3 Orbital Defense Systems active in 10-player mode.;3850
5395;Erster Großmeister der Archäologie des Realms!;Realm First! Grand Master Archaeologist;Erste Person des Realms, die eine Fertigkeit von 450 in Archäologie erreicht hat.;First person on the realm to achieve 450 skill in archaeology.;4727
6817;Erlösungen von Lei Shi (Terrasse des Endlosen Frühlings, 10 Spieler, Normal);Lei Shi redemptions (10-player Normal Terrace of Endless Spring);;;1
