itemid;iconname
106081;inv_chest_leather_raiddruid_k_01
106082;inv_glove_leather_raiddruid_k_01
106083;inv_helmet_leather_raiddruid_j_01
106084;inv_helmet_leather_raiddruid_k_01
106085;inv_shoulder_leather_raiddruid_j_01
106086;inv_belt_leather_raiddruid_j_01
106087;inv_chest_leather_raiddruid_j_01
106088;inv_bracers_leather_dungeonleather_c_05
106089;inv_bracer_leather_raiddruid_j_01
106090;inv_gauntlets_leather_raiddruid_j_01
106091;inv_pants_leather_raiddruid_j_01
106092;inv_pants_leather_raidrogue_j_01
106093;inv_boots_leather_raiddruid_j_01
106094;inv_shoulder_leather_raiddruid_j_01
106095;inv_chest_leather_raiddruid_k_01
106096;inv_helmet_leather_raiddruid_k_01
106097;inv_helmet_leather_raiddruid_k_01
106098;inv_glove_leather_raiddruid_k_01
106099;inv_boot_leather_raiddruid_k_01
106100;inv_belt_leather_raiddruid_k_01
106101;inv_gauntlets_leather_raiddruid_j_01
106102;inv_chest_leather_raiddruid_j_01
106103;inv_belt_leather_raiddruid_j_01
106104;inv_boots_leather_raiddruid_j_01
106105;inv_bracer_leather_raiddruid_j_01
106106;inv_bracers_leather_dungeonleather_c_05
106107;inv_pants_leather_raiddruid_j_01
106108;inv_shoulder_leather_raiddruid_j_01
106109;inv_glove_leather_raiddruid_k_01
106110;inv_boot_leather_raiddruid_k_01
106111;inv_helmet_leather_raiddruid_j_01
106112;inv_helmet_leather_raiddruid_k_01
106113;inv_belt_leather_raiddruid_k_01
106114;inv_chest_leather_raiddruid_k_01
106115;inv_gauntlet_leather_raidrogue_j_01
106116;inv_belt_leather_raidrogue_j_01
106117;inv_pants_leather_raidrogue_j_01
106118;inv_boot_leather_raidrogue_j_01
106119;inv_chest_leather_raidrogue_j_01
106120;inv_bracers_leather_dungeonleather_c_05
106121;inv_bracer_leather_raiddruid_j_01
106122;inv_boots_leather_raidrogue_k_01
106123;inv_gauntlets_leather_raidrogue_k_01
106124;inv_helmet_leather_raidrogue_j_01
106125;inv_helmet_leather_raidrogue_k_01
106126;inv_shoulders_leather_raidrogue_j_01
106127;inv_boot_leather_raidrogue_j_01
106128;inv_chest_leather_raidrogue_j_01
106129;inv_belt_leather_raidrogue_j_01
106130;inv_gauntlet_leather_raidrogue_j_01
106131;inv_pants_leather_raidrogue_j_01
106132;inv_bracer_leather_raiddruid_j_01
106133;inv_bracers_leather_dungeonleather_c_05
106134;inv_boots_leather_raidrogue_k_01
106135;inv_gauntlets_leather_raidrogue_k_01
106136;inv_helmet_leather_raidrogue_j_01
106137;inv_helmet_leather_raidrogue_k_01
106138;inv_shoulders_leather_raidrogue_j_01
106139;inv_boot_leather_raidrogue_j_01
106140;inv_gauntlet_leather_raidrogue_j_01
106141;inv_belt_leather_raidrogue_j_01
106142;inv_chest_leather_raidrogue_j_01
106143;inv_bracers_leather_dungeonleather_c_05
106144;inv_bracer_leather_raiddruid_j_01
106145;inv_pants_leather_raidrogue_j_01
106146;inv_boots_leather_raidrogue_k_01
106147;inv_gauntlets_leather_raidrogue_k_01
106148;inv_helmet_leather_raidrogue_j_01
106149;inv_helmet_leather_raidrogue_k_01
106150;inv_shoulders_leather_raidrogue_j_01
106151;inv_chest_mail_raidhunter_j_01
106152;inv_boots_mail_raidhunter_j_01
106153;inv_bracer_mail_pvphunter_c_02
106154;inv_gauntlets_mail_raidshaman_j_01
106155;inv_glove_mail_raidhunter_j_01
106156;inv_belt_mail_raidhunter_j_01
106157;inv_chest_mail_raidshaman_j_01
106158;inv_pants_mail_raidhunter_j_01
106159;inv_bracer_mail_dungeonmail_c_05
106160;inv_chest_mail_raidhunter_k_01
106161;inv_helm_mail_raidhunter_j_01
106162;inv_boots_mail_raidhunter_k_01
106163;inv_shoulder_mail_raidhunter_j_01
106164;inv_glove_mail_raidhunter_k_01
106165;inv_glove_mail_raidhunter_k_01
106166;inv_boots_mail_raidhunter_j_01
106167;inv_chest_mail_raidhunter_j_01
106168;inv_chest_mail_raidshaman_j_01
106169;inv_belt_mail_raidhunter_j_01
106170;inv_glove_mail_raidhunter_j_01
106171;inv_pants_mail_raidhunter_j_01
106172;inv_bracer_mail_dungeonmail_c_05
106173;inv_gauntlets_mail_raidshaman_j_01
106174;inv_pants_mail_raidshaman_j_01
106175;inv_bracer_mail_pvphunter_c_02
106176;inv_chest_mail_raidhunter_k_01
106177;inv_helm_mail_raidhunter_j_01
106178;inv_boots_mail_raidhunter_k_01
106179;inv_pants_mail_raidhunter_k_01
106180;inv_shoulder_mail_raidhunter_j_01
106181;inv_glove_mail_raidhunter_k_01
106182;inv_glove_mail_raidhunter_k_01
106183;inv_belt_mail_raidhunter_j_01
106184;inv_chest_mail_raidhunter_j_01
106185;inv_chest_mail_raidshaman_j_01
106186;inv_bracer_mail_dungeonmail_c_05
106187;inv_boots_mail_raidhunter_j_01
106188;inv_glove_mail_raidhunter_j_01
106189;inv_pants_mail_raidhunter_j_01
106190;inv_gauntlets_mail_raidshaman_j_01
106191;inv_bracer_mail_pvphunter_c_02
106192;inv_chest_mail_raidhunter_k_01
106193;inv_helm_mail_raidhunter_j_01
106194;inv_boots_mail_raidhunter_k_01
106195;inv_shoulder_mail_raidhunter_j_01
106196;inv_glove_mail_raidhunter_k_01
106197;inv_glove_mail_raidhunter_k_01
106198;inv_bracer_mail_pvphunter_c_02
106199;inv_boots_mail_raidshaman_j_01
106200;inv_belt_mail_raidshaman_j_01
106201;inv_pants_mail_raidshaman_j_01
106202;inv_gauntlets_mail_raidshaman_j_01
106203;inv_pants_mail_raidshaman_j_01
106204;inv_chest_mail_raidshaman_j_01
106205;inv_chest_mail_raidshaman_j_01
106206;inv_bracer_mail_dungeonmail_c_05
106207;inv_boots_mail_raidshaman_k_01
106208;inv_chest_mail_raidshaman_k_01
106209;inv_gauntlets_mail_raidshaman_k_01
106210;inv_helmet_mail_raidshaman_j_01
106211;inv_helmet_mail_raidshaman_k_01
106212;inv_shoulder_mail_raidshaman_j_01
106213;inv_gauntlets_mail_raidshaman_j_01
106214;inv_chest_mail_raidshaman_j_01
106215;inv_boots_mail_raidshaman_j_01
106216;inv_belt_mail_raidshaman_j_01
106217;inv_chest_mail_raidshaman_j_01
106218;inv_bracer_mail_dungeonmail_c_05
106219;inv_pants_mail_raidshaman_j_01
106220;inv_pants_mail_raidshaman_j_01
106221;inv_bracer_mail_pvphunter_c_02
106222;inv_shoulder_mail_raidshaman_j_01
106223;inv_pants_mail_raidshaman_k_01
106224;inv_helmet_mail_raidshaman_j_01
106225;inv_helmet_mail_raidshaman_k_01
106226;inv_gauntlets_mail_raidshaman_k_01
106227;inv_chest_mail_raidshaman_k_01
106228;inv_boots_mail_raidshaman_k_01
106229;inv_boots_mail_raidshaman_j_01
106230;inv_chest_mail_raidshaman_j_01
106231;inv_bracer_mail_dungeonmail_c_05
106232;inv_bracer_mail_pvphunter_c_02
106233;inv_belt_mail_raidshaman_j_01
106234;inv_chest_mail_raidshaman_j_01
106235;inv_gauntlets_mail_raidshaman_j_01
106236;inv_pants_mail_raidshaman_j_01
106237;inv_pants_mail_raidshaman_j_01
106238;inv_shoulder_mail_raidshaman_j_01
106239;inv_pants_mail_raidshaman_k_01
106240;inv_helmet_mail_raidshaman_j_01
106241;inv_helmet_mail_raidshaman_k_01
106242;inv_gauntlets_mail_raidshaman_k_01
106243;inv_chest_mail_raidshaman_k_01
106244;inv_boots_mail_raidshaman_k_01
106245;inv_chest_plate_raiddeathknight_j_01
106246;inv_belt_plate_raiddeathknight_j_01
106247;inv_bracer_plate_raidwarrior_j_01
106248;inv_bracer_plate_dungeonplate_c_06
106249;inv_glove_plate_raiddeathknight_j_01
106250;inv_pant_plate_raiddeathknight_j_01
106251;inv_boots_plate_raidwarrior_j_01
106252;inv_gauntlets_plate_raidpaladin_j_01
106253;inv_shoulder_plate_raidpaladin_j_01
106254;inv_shoulder_plate_raiddeathknight_j_01
106255;inv_helm_plate_raidwarrior_j_01
106256;inv_helmet_plate_raiddeathknight_j_01
106257;plate_raiddeathknight_k_01_helm
106258;plate_raiddeathknight_k_01_glove
106259;inv_belt_plate_raiddeathknight_j_01
106260;inv_bracer_plate_dungeonplate_c_06
106261;inv_belt_plate_raidwarrior_j_01
106262;inv_boots_plate_raidwarrior_j_01
106263;inv_gauntlets_plate_raidpaladin_j_01
106264;inv_chest_plate_raiddeathknight_j_01
106265;inv_pant_plate_raiddeathknight_j_01
106266;inv_glove_plate_raiddeathknight_j_01
106267;inv_bracer_plate_raidwarrior_j_01
106268;inv_shoulder_plate_raiddeathknight_j_01
106269;inv_shoulder_plate_raidpaladin_j_01
106270;inv_helm_plate_raidwarrior_j_01
106271;inv_helmet_plate_raiddeathknight_j_01
106272;plate_raiddeathknight_k_01_helm
106273;plate_raiddeathknight_k_01_glove
106274;inv_chest_plate_raiddeathknight_j_01
106275;inv_bracer_plate_raidwarrior_j_01
106276;inv_glove_plate_raiddeathknight_j_01
106277;inv_gauntlets_plate_raidpaladin_j_01
106278;inv_pant_plate_raiddeathknight_j_01
106279;inv_belt_plate_raiddeathknight_j_01
106280;inv_bracer_plate_dungeonplate_c_06
106281;inv_boots_plate_raidwarrior_j_01
106282;inv_shoulder_plate_raidpaladin_j_01
106283;inv_shoulder_plate_raiddeathknight_j_01
106284;inv_helmet_plate_raiddeathknight_j_01
106285;inv_helm_plate_raidwarrior_j_01
106286;plate_raiddeathknight_k_01_helm
106287;plate_raiddeathknight_k_01_glove
106288;inv_boots_plate_raidpaladin_j_01
106289;inv_gauntlets_plate_raidpaladin_j_01
106290;inv_bracer_plate_raidwarrior_j_01
106291;inv_pants_plate_raidpaladin_j_01
106292;inv_chest_plate_raidpaladin_j_01
106293;inv_belt_plate_raidpaladin_j_01
106294;inv_bracer_plate_dungeonplate_c_06
106296;inv_boots_plate_raidpaladin_k_01
106298;inv_chest_plate_raidpaladin_k_01
106299;inv_helmet_plate_raidpaladin_j_01
106300;inv_helm_plate_raidpaladin_k_01
106301;inv_shoulder_plate_raidpaladin_j_01
106303;inv_belt_plate_raidpaladin_j_01
106304;inv_chest_plate_raidpaladin_j_01
106305;inv_bracer_plate_dungeonplate_c_06
106306;inv_bracer_plate_raidwarrior_j_01
106307;inv_gauntlets_plate_raidpaladin_j_01
106308;inv_pants_plate_raidpaladin_j_01
106309;inv_boots_plate_raidpaladin_j_01
106310;inv_pant_plate_raiddeathknight_j_01
106311;inv_sword_1h_deathwingraiddw_d_01
106312;inv_boots_plate_raidpaladin_k_01
106313;inv_chest_plate_raidpaladin_k_01
106314;inv_helmet_plate_raidpaladin_j_01
106315;inv_helm_plate_raidpaladin_k_01
106316;inv_pants_plate_raidpaladin_k_01
106317;inv_shoulder_plate_raidpaladin_j_01
106318;inv_gauntlets_plate_raidpaladin_j_01
106319;inv_bracer_plate_raidwarrior_j_01
106320;inv_chest_plate_raidpaladin_j_01
106321;inv_boots_plate_raidpaladin_j_01
106322;inv_belt_plate_raidpaladin_j_01
106323;inv_bracer_plate_dungeonplate_c_06
106324;inv_pants_plate_raidpaladin_j_01
106325;inv_boots_plate_raidpaladin_k_01
106326;inv_chest_plate_raidpaladin_k_01
106327;inv_helmet_plate_raidpaladin_j_01
106328;inv_helm_plate_raidpaladin_k_01
106329;inv_shoulder_plate_raidpaladin_j_01
106331;inv_belt_plate_raidwarrior_j_01
106332;inv_chest_plate_raidwarrior_j_01
106333;inv_chest_plate_raiddeathknight_j_01
106334;inv_glove_plate_raidwarrior_j_01
106335;inv_boot_plate_raiddeathknight_j_01
106336;inv_glove_pants_raidwarrior_j_01
106337;inv_bracer_plate_raidwarrior_j_01
106338;inv_glove_plate_raiddeathknight_j_01
106339;inv_boots_plate_raidwarrior_k_01
106340;inv_gauntlets_plate_raidwarrior_k_01
106341;inv_helm_plate_raidwarrior_j_01
106342;inv_shoulder_plate_raidwarrior_j_01
106343;inv_plate_firelands_d_01
106344;inv_chest_plate_raiddeathknight_j_01
106345;inv_belt_plate_raidwarrior_j_01
106346;inv_belt_plate_raiddeathknight_j_01
106347;inv_bracer_plate_raidwarrior_j_01
106348;inv_glove_plate_raiddeathknight_j_01
106349;inv_pant_plate_raiddeathknight_j_01
106350;inv_boot_plate_raiddeathknight_j_01
106351;inv_chest_plate_raidwarrior_j_01
106352;inv_glove_plate_raidwarrior_j_01
106353;inv_glove_pants_raidwarrior_j_01
106354;inv_sword_1h_deathwingraiddw_d_01
106355;inv_sword_1h_deathwingraiddw_d_01
106356;inv_sword_1h_deathwingraiddw_d_01
106357;inv_boots_plate_raidwarrior_k_01
106358;inv_gauntlets_plate_raidwarrior_k_01
106359;inv_helm_plate_raidwarrior_j_01
106360;inv_pants_plate_raidwarrior_k_01
106361;inv_shoulder_plate_raidwarrior_j_01
106362;inv_plate_firelands_d_01
106363;inv_chest_plate_raidwarrior_j_01
106364;inv_boot_plate_raiddeathknight_j_01
106365;inv_glove_plate_raidwarrior_j_01
106366;inv_glove_plate_raiddeathknight_j_01
106367;inv_glove_pants_raidwarrior_j_01
106368;inv_belt_plate_raidwarrior_j_01
106369;inv_chest_plate_raiddeathknight_j_01
106370;inv_bracer_plate_raidwarrior_j_01
106371;inv_plate_firelands_d_01
106372;inv_shoulder_plate_raidwarrior_j_01
106373;inv_helm_plate_raidwarrior_j_01
106374;inv_gauntlets_plate_raidwarrior_k_01
106375;inv_boots_plate_raidwarrior_k_01
106376;
106377;
106378;
106382;
106383;inv_potion_109
106387;creatureportrait_twilightshammer_dragonegg_01
106388;
106389;inv_misc_eye_04
106390;spell_shadow_soulgem
106391;inv_axe_1h_deathwingraiddw_d_01
106392;inv_axe_1h_deathwingraiddw_d_01
106393;inv_axe_1h_deathwingraiddw_d_01
106394;inv_axe_1h_deathwingraiddw_d_01
106395;inv_wand_1h_deathwingraid_d_01
106396;inv_wand_1h_deathwingraid_d_01
106397;inv_wand_1h_deathwingraid_d_01
106398;inv_misc_qirajicrystal_05
106399;inv_bijou_purple
106400;inv_shield_430oldgod_c_01
106401;inv_qiraj_jewelengraved
106402;inv_shield_430oldgod_c_01
106403;inv_shield_430oldgod_c_01
106404;item_uncutmetagemb
106405;inv_stone_sharpeningstone_04
106406;inv_misc_bone_orcskull_01
106407;inv_relics_runestone
106408;ability_druid_cyclone
106409;inv_relics_sundial
106410;inv_potion_85
106411;inv_misc_stonetablet_04
106412;inv_elemental_crystal_air
106413;spell_misc_emotionangry
106414;INV_Misc_Coin_12
106415;inv_potion_109
106416;creatureportrait_twilightshammer_dragonegg_01
106417;INV_QirajIdol_Rebirth
106418;inv_qiraj_jewelengraved
106419;inv_stone_sharpeningstone_04
106420;inv_relics_runestone
106421;ability_druid_cyclone
106422;inv_relics_sundial
106423;inv_potion_85
106424;inv_elemental_crystal_air
106425;inv_misc_gem_pearl_13
106426;inv_misc_gem_emerald_01
106427;inv_egg_07
106428;inv_egg_08
106429;inv_egg_06
106432;inv_wand_1h_deathwingraid_d_02
106433;inv_wand_1h_deathwingraid_d_02
106434;inv_wand_1h_deathwingraid_d_02
106435;inv_thrown_1h_deathwingraid_d_01
106436;inv_thrown_1h_deathwingraid_d_01
106437;inv_thrown_1h_deathwingraid_d_01
106438;inv_stave_2h_deathwingraiddw_d_01
106439;inv_stave_2h_deathwingraid_d_02
106440;inv_wand_1h_deathwingraid_d_02
106441;INV_Helmet_33
106442;inv_wand_1h_deathwingraid_d_02
106443;inv_wand_1h_deathwingraid_d_02
106444;inv_misc_ring_generic_1
106445;inv_jewelry_ring_97
106446;inv_misc_bone_05
106447;inv_jewelry_ring_89
106448;inv_jewelry_ring_93
106449;inv_jewelry_ring_88
106450;inv_jewelry_ring_102
106451;inv_jewelry_ring_ahnqiraj_06
106452;inv_jewelry_ring_ahnqiraj_06
106453;inv_misc_ring_generic_2
106454;inv_jewelry_ring_90
106455;inv_jewelry_ring_103
106456;inv_jewelry_ring_104
106457;inv_jewelry_ring_92
106458;inv_knife_1h_deathwingraid_d_02
106459;inv_jewelry_ring_24
106460;inv_jewelry_ring_24
106461;inv_firearm_2h_rifle_deathwingraid_d_01
106462;inv_thrown_1h_deathwingraid_d_01
106463;inv_thrown_1h_deathwingraid_d_01
106464;inv_thrown_1h_deathwingraid_d_01
106465;inv_axe_1h_deathwingraiddw_d_01
106466;inv_misc_necklace14
106467;inv_misc_necklace13
106468;inv_misc_bonenecklace
106469;inv_misc_necklace_16
106470;inv_misc_necklace15
106471;inv_misc_cape_deathwingraid_d_01
106472;inv_misc_cape_deathwingraid_d_01
106473;inv_misc_cape_deathwingraid_d_01
106474;inv_misc_cape_deathwingraid_d_03
106475;inv_wand_1h_deathwingraid_d_01
106476;inv_wand_1h_deathwingraid_d_01
106477;inv_wand_1h_deathwingraid_d_01
106478;inv_knife_1h_deathwingraid_d_01
106479;inv_shield_deathwingraid_d_02
106480;inv_knife_1h_deathwingraid_d_01
106481;inv_knife_1h_deathwingraid_d_02
106482;inv_knife_1h_deathwingraid_d_01
106483;plate_raiddeathknight_k_01_pant
106484;inv_offhand_1h_deathwingraid_d_01
106485;inv_offhand_1h_deathwingraid_d_01
106486;inv_offhand_1h_deathwingraid_d_01
106487;sword_1h_pvppandarias1_c_01
106488;sword_1h_pvppandarias1_c_01
106489;sword_1h_pvppandarias1_c_01
106490;sword_1h_pvppandarias1_c_01
106491;sword_1h_pvppandarias1_c_01
106492;
106493;
106494;
106495;
106496;
106497;
106506;inv_mask_01
106507;inv_misc_dust_01
106508;inv_misc_food_wheat_01
106509;inv_dragonchromaticmount
106512;inv_feather_09
106513;inv_misc_comb_01
106514;inv_ammo_arrow_06
106515;inv_misc_punchcards_yellow
106516;INV_Chest_Leather_01
106517;inv_pants_robe_panda_a_02
106518;INV_Helmet_12
106519;INV_Shirt_08
106520;inv_helmet_193
106521;
106522;
106523;
106525;inv_misc_gem_topaz_01
106527;
106528;inv_misc_bandage_10
106529;inv_pants_mail_pvpshaman_d_01
106530;
106531;
106532;inv_misc_bone_skull_02
106533;inv_pet_celestialdragon
106534;inv_shoulder_mail_raidshaman_k_01
106535;inv_shoulder_mail_raidshaman_k_01
106536;inv_shoulder_mail_raidshaman_k_01
106546;inv_bracer_plate_raiddeathknight_k_01
106547;inv_shoulder_plate_raiddeathknight_k_01
106548;inv_pants_plate_raiddeathknight_k_01
106549;inv_helm_plate_raiddeathknight_k_01
106550;inv_gauntlet_plate_raiddeathknight_k_01
106551;inv_chest_plate_raiddeathknight_k_01
106552;inv_boots_plate_raiddeathknight_k_01
106553;inv_belt_plate_raiddeathknight_k_01
106554;inv_bracer_plate_raiddeathknight_k_01
106555;inv_shoulder_plate_raiddeathknight_k_01
106556;inv_pants_plate_raiddeathknight_k_01
106557;inv_helm_plate_raiddeathknight_k_01
106558;inv_gauntlet_plate_raiddeathknight_k_01
106559;inv_chest_plate_raiddeathknight_k_01
106560;inv_boots_plate_raiddeathknight_k_01
106561;inv_belt_plate_raiddeathknight_k_01
106562;inv_bracer_plate_raiddeathknight_k_01
106563;inv_shoulder_plate_raiddeathknight_k_01
106564;inv_pants_plate_raiddeathknight_k_01
106565;inv_helm_plate_raiddeathknight_k_01
106566;inv_gauntlet_plate_raiddeathknight_k_01
106567;inv_chest_plate_raiddeathknight_k_01
106568;inv_boots_plate_raiddeathknight_k_01
106569;inv_belt_plate_raiddeathknight_k_01
106570;inv_pants_plate_raiddeathknight_k_01
106571;ability_mount_kodo_01
106572;
106573;
106574;INV_Belt_14
106575;
106576;inv_axe_2h_430future_c_01
106577;
106578;
106579;INV_Helmet_27
106580;INV_Helmet_03
106581;creatureportrait_twilightshammer_dragonegg_red_01
106582;
106583;inv_drink_06
106584;inv_helmet_08
106585;inv_helmet_08
106592;
106595;
106596;
106597;
106598;
106599;
106600;INV_Gauntlets_05
106601;
106602;
106603;
106604;INV_Mace_10
106605;
106606;INV_Gauntlets_73
106607;
106608;
106609;INV_Gauntlets_73
106610;spell_lifegivingseed
106611;inv_misc_potionseta
106613;
106614;
106615;INV_Boots_01
106616;trade_archaeology_vrykul_artifactfragment
106617;item_alchemiststoneb
106618;ability_rewindtime
106619;item_elementiumbar
106620;
106621;
106622;
106623;
106624;
106625;
106626;
106627;INV_Chest_Chain
106628;
106629;
106630;
106631;ability_druid_improvedtreeform
106632;INV_Shirt_02
106633;INV_Belt_06
106634;INV_Boots_09
106635;
106636;
106637;INV_Boots_09
106638;
106639;INV_PANTS_MAIL_25
106640;INV_Boots_09
106641;INV_Misc_Cape_19
106642;
106643;
106644;INV_Chest_Fur
106645;inv_inscription_pigment_bug03
106646;
106647;
106648;
106649;
106650;
106651;INV_Helmet_30
106652;
106653;inv_stave_2h_deathwingraiddw_d_01
106654;inv_stave_2h_deathwingraiddw_d_01
106655;inv_misc_monsterscales_05
106656;
106662;inv_sword_99
106663;
106664;inv_shoulder_137
106665;
106666;
106667;INV_Weapon_Halberd15
106668;
106669;
106670;
106671;
106672;
106673;
106674;
106675;INV_Shirt_02
106676;
106677;trade_archaeology_catstatueemeraldeyes
106678;inv_shield_05
106679;
106680;
106681;
106682;
106683;INV_Gauntlets_06
106684;
106685;inv_bracer_leather_panprog_b_01
106686;
106687;
106688;
106689;inv_stave_2h_panprog_b_01
106690;inv_stave_2h_panprog_b_01
106691;inv_stave_2h_panprog_b_01
106692;inv_stave_2h_panprog_b_01
106703;
106704;inv_chest_leather_31
106705;INV_Shoulder_01
106706;
106707;INV_Helmet_08
106708;INV_Axe_01
106709;INV_Helmet_08
106710;INV_Helmet_20
106719;inv_misc_missilesmall_red
106720;
106721;
106722;
106723;
106724;
106725;INV_Chest_Plate01
106726;
106727;
106728;INV_Wand_11
106729;
106730;
106731;
106732;
106733;
106734;
106735;
106736;
106737;
106738;INV_Staff_09
106739;INV_Staff_09
106740;INV_Staff_09
106741;INV_Staff_09
106742;INV_Staff_09
106743;INV_Staff_09
106744;INV_Staff_09
106745;INV_Staff_09
106746;
106747;
106748;inv_misc_bag_18
106749;trade_archaeology_rustedsteakknife
106750;inv_bracer_leather_panprog_b_01
106751;
106752;
106753;
106754;INV_Chest_Cloth_26
106755;
106756;
106757;inv_pants_robe_panda_a_02
106758;
106759;
106760;inv_pants_robe_panda_a_02
106761;
106762;
106763;INV_Helmet_29
106764;
106765;
106766;
106767;
106768;
106769;
106770;inv_shoulder_133
106771;
106772;
106773;
106774;INV_Bracer_07
106775;
106776;achievement_boss_illidan
106777;inv_misc_questionmark
106778;
106779;inv_misc_food_115_condorsoup
106780;inv_shoulder_leather_cataclysm_b_02
106781;inv_misc_food_meat_raw_10
106782;inv_inscription_pigment_bug06
106784;INV_Helmet_49
106785;
106786;inv_ring_hyjaldaily_04
106796;inv_staff_05
106797;inv_chest_cloth_52
106798;inv_crown_14
106799;inv_jewelry_necklace_28naxxramas
106800;trade_archaeology_soapstonescarabnecklace
106801;inv_ring_hyjaldaily_04
106802;inv_drink_11
106803;INV_Misc_Cape_14
106804;INV_Helmet_33
106805;
106806;
106807;inv_misc_bag_36
106808;
106809;
106810;ability_mount_feldrake
106811;INV_Axe_04
106812;INV_Axe_04
106813;INV_Axe_04
106814;
106815;
106816;inv_stave_2h_cataclysm_c_02
106817;inv_stave_2h_cataclysm_c_02
106818;inv_stave_2h_cataclysm_c_02
106819;inv_mushroom_04
106820;INV_Shoulder_80
106821;INV_Belt_02
106822;INV_Chest_Cloth_26
106823;INV_Bracer_10
106824;INV_Boots_Cloth_19
106825;INV_Chest_Cloth_26
106826;INV_Gauntlets_06
106827;INV_Pants_Cloth_10
106828;inv_helm_leather_pvpdruid_c_01
106829;INV_Belt_02
106830;INV_Boots_Cloth_19
106831;INV_Chest_Cloth_26
106832;INV_Gauntlets_06
106833;INV_Pants_Cloth_10
106834;INV_Chest_Cloth_26
106835;INV_Bracer_10
106836;inv_helm_leather_pvpdruid_c_01
106837;INV_Shoulder_80
106838;INV_Belt_02
106839;INV_Pants_Cloth_10
106840;INV_Chest_Cloth_26
106841;INV_Bracer_10
106842;INV_Boots_Cloth_19
106843;INV_Chest_Cloth_26
106844;INV_Gauntlets_06
106845;inv_helm_leather_pvpdruid_c_01
106846;INV_Shoulder_80
